customer_id,tenure,age,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_003897,3,37,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,67.38,247.64,0
CUST_003898,42,36,0,0,1,0,1,1,2,0,1,0,1,1,0,2,1,1,93.14,3976.02,0
CUST_003899,18,41,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,30.85,505.97,1
CUST_003900,44,35,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,82.09,3575.03,0
CUST_003901,13,51,1,0,1,0,1,1,2,0,1,0,0,1,0,0,0,3,89.13,1159.05,1
CUST_003902,11,36,1,0,1,1,0,0,2,1,0,1,1,0,0,1,0,0,87.04,828.55,0
CUST_003903,59,65,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,67.87,4061.77,0
CUST_003904,6,63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32.23,157.55,0
CUST_003905,44,28,0,0,0,0,1,1,1,1,0,1,0,1,0,2,1,0,62.94,2557.27,0
CUST_003906,15,43,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,23.63,543.2,0
CUST_003907,17,32,1,0,1,1,1,1,2,1,0,0,0,1,1,2,0,0,98.27,1697.09,0
CUST_003908,8,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,192.55,0
CUST_003909,20,72,0,1,1,1,1,0,1,1,0,0,0,0,0,2,1,3,55.04,1031.79,0
CUST_003910,9,37,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,28.52,289.93,0
CUST_003911,1,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27.04,100.62,1
CUST_003912,7,50,0,0,1,0,1,0,2,0,1,1,0,0,1,1,0,0,96.16,527.7,0
CUST_003913,1,26,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,90.87,151.23,1
CUST_003914,72,29,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,3,60.07,4219.26,0
CUST_003915,72,23,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,56.45,3935.41,0
CUST_003916,12,28,1,0,1,0,1,0,2,0,0,1,0,1,0,0,0,1,88.99,979.78,1
CUST_003917,31,18,0,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,90.5,3015.64,0
CUST_003918,10,50,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,2,74.67,825.04,0
CUST_003919,26,72,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,2,63.26,1643.05,1
CUST_003920,39,44,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,38.65,1677.65,0
CUST_003921,70,20,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,33.76,2271.15,0
CUST_003922,12,32,1,0,1,0,1,1,2,1,1,0,1,1,0,2,1,2,91.36,993.67,1
CUST_003923,36,35,0,0,1,0,1,0,2,1,1,0,0,0,0,1,1,0,88.61,3098.14,0
CUST_003924,7,26,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,66.12,650.6,1
CUST_003925,72,54,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,64.66,4742.52,0
CUST_003926,1,54,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,1,83.54,1.96,1
CUST_003927,22,24,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,1,90.11,1913.17,1
CUST_003928,25,52,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,83.88,2125.35,1
CUST_003929,27,64,0,0,1,1,1,1,2,1,1,0,1,0,1,0,0,1,93.95,2423.18,0
CUST_003930,3,70,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,72.34,199.21,0
CUST_003931,66,84,0,1,1,0,1,0,1,1,0,1,0,1,1,2,0,1,76.33,4938.73,0
CUST_003932,4,28,1,0,0,0,1,0,2,0,0,1,0,0,1,2,0,3,85.7,335.91,1
CUST_003933,23,84,1,1,0,0,1,0,2,1,0,0,0,1,0,2,0,0,94.38,2252.31,0
CUST_003934,6,36,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,29.59,351.86,0
CUST_003935,8,33,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,34.96,123.14,1
CUST_003936,18,46,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,2,84.48,1580.61,1
CUST_003937,12,33,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,2,62.62,819.21,0
CUST_003938,4,47,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,64.66,235.49,0
CUST_003939,4,22,1,0,1,0,1,1,2,0,0,1,0,1,0,2,0,1,95.71,323.56,0
CUST_003940,12,38,1,0,1,0,1,1,2,0,0,1,1,1,0,0,1,0,100.16,1142.59,1
CUST_003941,33,61,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,1,78.35,2400.36,1
CUST_003942,54,41,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,66.97,3694.01,0
CUST_003943,2,44,1,0,0,1,1,0,1,1,1,0,0,0,0,2,0,1,70.13,63.82,0
CUST_003944,11,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,26.83,128.25,0
CUST_003945,2,59,0,0,1,0,1,1,2,1,0,0,1,1,0,0,0,0,94.61,221.5,1
CUST_003946,1,18,1,0,0,0,1,1,2,1,1,0,0,1,0,1,1,1,83.99,115.33,0
CUST_003947,26,50,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,66.5,1813.6,0
CUST_003948,22,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28.94,818.49,1
CUST_003949,4,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,31.55,130.21,0
CUST_003950,6,57,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,69.42,386.59,0
CUST_003951,1,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,30.69,0.0,1
CUST_003952,43,26,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,75.16,3202.41,0
CUST_003953,72,18,0,0,1,0,1,0,2,1,1,1,0,1,1,0,1,3,106.62,7602.81,0
CUST_003954,3,33,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,3,93.42,236.86,1
CUST_003955,6,61,0,0,0,0,1,0,2,0,1,0,0,1,1,1,0,2,97.2,511.04,1
CUST_003956,48,40,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,2,70.17,3264.26,0
CUST_003957,62,21,0,0,1,0,1,1,2,0,0,0,1,1,0,2,1,1,86.3,5524.09,0
CUST_003958,13,34,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.0,398.56,1
CUST_003959,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,0.0,0
CUST_003960,1,25,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,52.77,84.56,0
CUST_003961,20,47,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,2,64.65,1286.5,0
CUST_003962,11,24,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,32.77,374.99,0
CUST_003963,1,58,1,0,0,0,1,1,1,1,0,0,0,1,1,2,0,1,65.72,0.0,0
CUST_003964,21,40,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,2,75.98,1410.82,0
CUST_003965,1,43,1,0,1,1,1,0,2,1,0,0,0,1,0,0,1,0,87.2,81.68,1
CUST_003966,37,37,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,54.55,1981.39,0
CUST_003967,8,53,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,64.73,462.88,0
CUST_003968,1,53,1,0,1,0,1,1,2,1,0,0,0,0,0,0,1,1,83.43,62.75,1
CUST_003969,21,47,0,0,1,0,1,0,2,1,1,1,0,1,0,0,1,0,103.14,2225.87,1
CUST_003970,12,50,1,0,1,0,1,1,1,0,1,1,1,0,0,2,1,2,72.86,962.49,0
CUST_003971,72,38,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,56.63,3979.27,1
CUST_003972,18,50,1,0,1,0,1,0,2,0,1,1,0,0,1,1,1,1,91.76,1563.02,0
CUST_003973,7,36,0,0,0,0,1,1,1,1,1,1,0,0,0,2,1,0,76.11,547.78,0
CUST_003974,29,42,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,36.6,1183.69,1
CUST_003975,7,37,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,2,73.13,490.51,0
CUST_003976,56,35,0,0,1,0,1,1,2,0,1,1,1,0,0,0,1,2,90.66,5091.52,0
CUST_003977,11,31,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,3,69.34,626.41,0
CUST_003978,19,49,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,28.61,324.03,0
CUST_003979,1,61,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,3,63.66,294.98,1
CUST_003980,13,59,0,0,0,0,1,1,2,0,1,0,1,1,0,0,1,2,91.82,1221.33,0
CUST_003981,42,23,0,0,1,1,1,0,2,1,0,0,0,1,0,0,1,2,88.88,3631.2,0
CUST_003982,39,61,0,0,0,0,1,1,2,0,0,1,1,1,1,0,1,2,105.43,3897.62,0
CUST_003983,6,37,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,60.99,510.5,0
CUST_003984,6,51,0,0,1,0,1,1,2,0,0,0,0,0,1,0,1,1,80.17,386.61,1
CUST_003985,40,28,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,3,62.59,2408.92,0
CUST_003986,63,44,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,74.39,4614.93,0
CUST_003987,2,46,1,0,1,0,1,0,2,0,0,0,0,1,1,2,1,0,93.37,200.46,1
CUST_003988,14,19,0,0,1,1,1,0,2,0,1,1,0,0,0,1,1,0,92.85,1363.8,1
CUST_003989,9,51,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,2,73.75,633.8,1
CUST_003990,49,62,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,3,88.22,4217.97,0
CUST_003991,2,39,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,55.62,341.01,1
CUST_003992,5,62,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,55.65,229.09,1
CUST_003993,33,39,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,51.1,1687.3,0
CUST_003994,1,54,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3,83.12,0.0,1
CUST_003995,16,18,0,0,1,0,1,1,2,1,0,0,0,1,0,1,1,0,93.42,1552.57,0
CUST_003996,14,78,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,69.11,1076.75,1
CUST_003997,9,64,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,87.01,697.07,1
CUST_003998,12,37,1,0,1,0,1,0,1,1,0,1,0,1,0,2,1,3,72.32,683.76,0
CUST_003999,18,18,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,59.52,1033.11,1
CUST_004000,4,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,24.58,287.95,0
CUST_004001,20,20,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,1,88.03,1696.61,1
CUST_004002,39,48,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,66.54,2848.14,0
CUST_004003,34,48,0,0,0,0,1,0,2,1,1,0,0,0,1,2,1,1,92.02,3072.5,0
CUST_004004,4,27,1,0,0,1,1,0,2,0,0,1,1,1,0,2,0,1,94.52,195.63,1
CUST_004005,3,58,1,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,94.54,232.63,1
CUST_004006,7,54,0,0,1,0,1,1,2,1,0,1,1,0,0,2,0,3,82.2,388.29,0
CUST_004007,10,56,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,65.48,582.86,0
CUST_004008,12,42,0,0,1,0,1,1,1,1,0,0,0,0,0,2,1,3,58.74,743.1,0
CUST_004009,27,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.13,793.97,0
CUST_004010,1,56,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,3,86.8,196.91,1
CUST_004011,1,37,1,0,1,0,1,0,2,1,0,0,0,0,1,1,1,2,86.82,33.22,1
CUST_004012,11,21,1,0,0,1,1,1,2,1,1,0,0,0,0,1,1,1,88.05,819.35,0
CUST_004013,28,62,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,65.34,1844.38,0
CUST_004014,5,73,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,67.92,324.74,1
CUST_004015,24,41,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,50.55,1210.94,0
CUST_004016,7,74,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,2,69.89,361.86,1
CUST_004017,52,43,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,58.31,3058.8,0
CUST_004018,54,36,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,27.44,1620.91,0
CUST_004019,8,32,1,0,1,0,1,0,2,0,1,0,0,0,0,2,1,1,82.62,529.54,1
CUST_004020,6,66,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,69.28,224.65,1
CUST_004021,12,30,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,87.21,892.05,1
CUST_004022,6,53,0,0,0,1,1,0,2,0,0,1,0,0,1,1,1,2,93.68,559.2,0
CUST_004023,26,33,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,71.77,1705.29,0
CUST_004024,41,35,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,64.32,2669.57,0
CUST_004025,26,57,0,0,0,0,1,0,2,1,0,0,1,0,1,1,0,0,90.34,2384.44,1
CUST_004026,41,36,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,76.66,3179.92,0
CUST_004027,12,35,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,56.01,931.07,0
CUST_004028,4,58,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27.3,0.0,1
CUST_004029,32,65,0,1,0,0,1,1,2,0,1,1,1,1,0,0,1,3,95.96,2900.05,1
CUST_004030,10,51,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,50.74,635.22,0
CUST_004031,26,32,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,59.92,1611.05,1
CUST_004032,7,34,1,0,1,1,1,1,2,1,1,0,1,0,1,1,0,3,96.34,789.17,0
CUST_004033,2,43,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,75.17,0.0,0
CUST_004034,72,46,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,72.82,5107.32,0
CUST_004035,4,27,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1,1,91.68,464.59,0
CUST_004036,72,52,1,0,1,0,1,1,2,0,0,0,1,0,1,0,1,3,92.25,6625.24,1
CUST_004037,72,43,0,0,0,0,1,1,2,0,0,1,0,0,0,2,0,0,81.65,6010.17,1
CUST_004038,37,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30.86,1100.05,0
CUST_004039,25,28,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,65.98,1628.38,0
CUST_004040,20,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,25.14,731.88,0
CUST_004041,48,40,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,49.01,2248.51,0
CUST_004042,8,70,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,84.72,751.79,1
CUST_004043,15,45,1,0,0,1,1,0,2,1,0,1,0,0,0,0,1,2,88.99,1178.05,1
CUST_004044,23,29,0,0,1,1,1,0,2,0,1,0,1,1,1,2,1,0,108.36,2405.63,1
CUST_004045,12,45,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,60.21,796.31,0
CUST_004046,13,36,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,94.8,1090.91,1
CUST_004047,9,46,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,81.16,818.08,0
CUST_004048,19,50,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,27.63,502.94,0
CUST_004049,45,60,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,55.74,2410.9,0
CUST_004050,5,41,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,69.08,334.71,0
CUST_004051,65,66,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,75.61,4856.08,0
CUST_004052,28,55,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,63.61,1710.05,0
CUST_004053,41,31,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,3,81.72,3300.95,0
CUST_004054,19,75,1,1,1,1,1,1,2,0,0,1,0,1,0,0,1,3,95.99,1684.57,0
CUST_004055,36,46,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.0,543.75,0
CUST_004056,1,29,1,0,1,1,1,0,2,1,1,1,0,0,1,0,0,0,106.79,0.0,1
CUST_004057,40,66,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,88.0,3570.41,0
CUST_004058,1,73,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,60.98,104.2,1
CUST_004059,52,41,1,0,1,0,1,1,2,0,1,1,0,1,0,1,0,0,98.75,5055.81,0
CUST_004060,72,34,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,87.75,6305.39,1
CUST_004061,8,39,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,69.41,693.83,1
CUST_004062,5,52,1,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,92.89,401.85,1
CUST_004063,34,61,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,60.67,2036.09,0
CUST_004064,7,50,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,3,84.64,786.35,1
CUST_004065,48,43,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,68.14,3309.34,0
CUST_004066,2,64,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,73.86,238.27,1
CUST_004067,3,37,0,0,1,0,1,1,2,0,0,1,0,0,1,0,1,1,93.78,352.33,1
CUST_004068,72,57,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,59.79,4355.16,0
CUST_004069,26,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,25.72,596.09,0
CUST_004070,45,48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,24.35,998.41,1
CUST_004071,9,40,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,68.19,681.13,0
CUST_004072,27,41,1,0,1,1,1,0,2,0,0,1,0,0,1,2,1,3,93.51,2577.09,0
CUST_004073,21,36,1,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,101.19,2148.23,1
CUST_004074,22,62,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,94.88,2116.49,1
CUST_004075,27,31,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3,66.44,1716.62,0
CUST_004076,20,30,1,0,0,0,1,1,2,0,0,1,0,0,1,0,1,1,95.63,1794.82,0
CUST_004077,13,73,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,3,69.68,832.54,0
CUST_004078,7,56,1,0,1,1,1,1,2,1,0,0,1,0,1,0,0,2,96.84,652.83,0
CUST_004079,35,18,1,0,1,0,1,0,2,0,1,0,1,0,0,1,1,0,94.11,3234.36,1
CUST_004080,6,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,35.51,369.85,1
CUST_004081,28,18,1,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,75.27,2255.15,0
CUST_004082,6,27,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,1,82.6,580.83,0
CUST_004083,23,18,1,0,0,1,1,0,2,0,0,1,1,1,0,2,0,0,96.02,2330.53,0
CUST_004084,32,39,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,1,76.51,2319.04,1
CUST_004085,5,24,1,0,1,0,1,0,2,0,1,0,0,1,1,1,0,2,96.47,554.13,1
CUST_004086,1,42,0,0,1,1,1,1,2,0,1,1,1,1,0,2,1,2,104.33,100.78,1
CUST_004087,3,18,0,0,1,0,1,1,2,0,0,1,0,0,1,0,1,1,98.49,249.41,1
CUST_004088,22,43,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,69.62,1503.44,0
CUST_004089,45,35,1,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,77.17,3445.61,1
CUST_004090,1,64,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,66.96,29.05,0
CUST_004091,31,63,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,3,92.33,2800.85,0
CUST_004092,10,53,0,0,0,0,1,1,2,1,0,0,1,1,0,0,1,3,90.4,769.91,0
CUST_004093,15,37,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,63.0,787.74,0
CUST_004094,63,71,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,87.2,5533.48,1
CUST_004095,9,18,0,0,1,0,1,0,2,0,0,0,1,0,1,1,1,2,90.28,531.57,0
CUST_004096,15,20,0,0,1,1,1,0,1,0,1,0,0,0,1,2,1,2,62.06,1125.47,0
CUST_004097,1,40,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,2,66.24,4.08,1
CUST_004098,2,75,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,3,78.17,0.0,0
CUST_004099,7,38,0,0,0,1,1,1,2,0,0,1,0,0,1,0,1,0,93.94,709.78,1
CUST_004100,1,39,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,73.61,60.07,0
CUST_004101,23,20,0,0,1,1,1,1,2,0,0,0,1,0,0,0,1,3,92.14,2024.51,1
CUST_004102,13,56,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,2,74.55,911.72,0
CUST_004103,19,56,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,36.06,676.17,0
CUST_004104,4,53,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,32.91,240.04,1
CUST_004105,8,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,28.31,0.0,1
CUST_004106,26,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,32.49,876.63,0
CUST_004107,72,22,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2,72.69,5398.51,0
CUST_004108,1,43,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,79.0,0.0,1
CUST_004109,53,25,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,38.14,2096.34,0
CUST_004110,20,24,1,0,0,0,1,0,2,0,1,0,1,1,0,0,1,3,106.06,2188.32,1
CUST_004111,19,35,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,72.06,1557.19,1
CUST_004112,16,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,343.47,0
CUST_004113,1,33,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,69.38,139.74,0
CUST_004114,2,48,0,0,1,0,1,1,2,0,0,1,0,1,1,1,1,3,93.7,293.92,1
CUST_004115,22,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.54,535.69,0
CUST_004116,10,37,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,33.45,245.24,0
CUST_004117,59,44,1,0,0,0,0,0,2,1,1,0,1,1,0,0,1,0,92.2,5366.76,1
CUST_004118,12,27,0,0,0,0,1,1,2,0,1,1,0,0,1,1,1,0,90.97,1118.4,1
CUST_004119,3,43,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,69.07,293.96,1
CUST_004120,30,44,0,0,0,0,1,1,2,1,1,1,0,1,0,1,1,3,106.98,3243.19,0
CUST_004121,8,19,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,82.53,556.62,0
CUST_004122,17,56,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,86.05,1438.23,1
CUST_004123,28,28,0,0,0,1,1,1,1,0,0,1,0,1,1,2,0,2,73.31,1914.05,0
CUST_004124,55,43,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,2,62.9,3518.23,0
CUST_004125,37,59,0,0,0,1,1,0,2,0,0,0,1,1,0,0,1,3,92.72,3628.73,0
CUST_004126,27,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,31.57,905.08,1
CUST_004127,27,42,0,0,0,0,0,0,2,1,0,1,1,1,0,2,1,0,77.18,1888.25,0
CUST_004128,70,36,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,55.54,3898.41,0
CUST_004129,8,56,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,2,64.17,511.88,0
CUST_004130,1,52,0,0,1,0,1,1,2,1,1,0,0,0,1,1,1,0,91.3,38.25,0
CUST_004131,7,32,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,23.68,0.0,0
CUST_004132,5,30,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,28.91,192.42,1
CUST_004133,26,18,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,88.24,2388.9,1
CUST_004134,24,44,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,68.26,1549.77,1
CUST_004135,21,40,1,0,0,1,1,1,2,0,1,0,1,0,1,0,1,1,94.27,1890.38,0
CUST_004136,1,59,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,30.44,0.0,1
CUST_004137,31,47,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,76.64,2549.99,0
CUST_004138,9,62,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,67.68,580.78,0
CUST_004139,26,31,0,0,1,1,1,0,2,0,1,0,1,1,0,2,1,0,90.02,2263.89,0
CUST_004140,19,59,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,76.07,1405.34,0
CUST_004141,10,34,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,59.61,654.01,0
CUST_004142,3,53,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,83.95,49.54,1
CUST_004143,2,20,1,0,1,1,1,1,2,0,0,1,0,1,0,0,0,0,97.07,170.95,1
CUST_004144,42,45,1,0,0,1,1,0,2,1,1,0,1,0,0,0,0,0,104.44,4351.52,0
CUST_004145,60,18,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,72.23,4322.9,1
CUST_004146,25,37,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,2,63.05,1506.64,1
CUST_004147,2,48,1,0,0,1,1,1,2,1,1,0,0,0,0,1,1,3,91.74,50.39,0
CUST_004148,12,34,1,0,0,1,1,0,2,1,0,1,0,0,1,0,1,0,97.92,1268.3,1
CUST_004149,31,26,0,0,0,0,1,1,2,1,1,1,0,0,0,2,1,3,106.18,3107.87,0
CUST_004150,36,54,1,0,0,0,1,0,2,1,1,0,1,0,0,1,1,1,97.1,3652.12,0
CUST_004151,3,40,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,3,87.32,296.75,1
CUST_004152,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,24.93,93.06,0
CUST_004153,29,42,0,0,0,0,1,1,2,0,1,1,1,0,1,2,0,3,93.72,2724.3,1
CUST_004154,10,81,0,1,1,1,1,0,2,1,0,0,1,0,1,2,0,0,101.77,1135.55,1
CUST_004155,7,59,1,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,91.73,695.73,0
